pm10,temp,hum,wind_speed,rain,pressure,hour,day_of_week,is_weekend,label
2.68,23.41,24,3.15,0.0,1015,20,2,0,2.68
3.37,21.75,68,3.29,3.14,1019,11,1,0,2.36
151.29,17.9,33,2.39,10.14,999,0,3,0,105.9
8.26,23.22,10,2.55,0.0,1034,12,2,0,8.26
7.53,22.82,35,8.76,0.0,1024,20,6,1,6.03
3.7,27.84,50,0.0,0.0,1024,7,6,1,3.7
153.54,21.41,40,0.16,0.0,997,5,5,1,153.54
15.4,20.99,43,2.76,0.0,1010,12,5,1,15.4
8.06,21.08,10,7.83,9.04,1026,18,4,0,4.52
11.44,22.23,52,4.72,0.0,1004,15,1,0,11.44
144.58,24.6,55,7.23,8.43,1008,4,5,1,80.96
6.21,18.87,10,1.62,0.0,1017,8,4,0,6.21
4.78,20.94,31,10.65,0.0,1022,3,4,0,3.82
4.39,25.72,43,2.53,0.0,1029,21,0,0,4.39
106.02,17.45,30,4.93,0.0,1011,9,3,0,106.02
11.76,23.57,37,2.38,0.0,1028,14,5,1,11.76
9.28,20.5,28,8.58,1.67,1028,1,6,1,5.2
12.07,29.06,33,3.85,0.0,1021,16,5,1,12.07
99.67,18.91,29,3.8,0.0,1027,15,3,0,99.67
7.81,20.53,43,2.32,0.0,1027,8,4,0,7.81
7.7,23.32,10,9.98,0.0,1017,2,2,0,6.16
3.81,22.64,34,6.09,0.0,1015,16,6,1,3.05
120.87,16.11,51,2.29,0.0,1024,10,4,0,120.87
11.96,24.77,43,2.32,0.0,1027,0,4,0,11.96
10.53,25.57,25,4.68,0.78,1033,16,3,0,7.37
10.97,23.19,46,2.75,1.43,1030,1,6,1,7.68
133.38,23.97,59,1.99,0.0,1005,4,0,0,133.38
12.33,22.15,19,0.0,0.0,1022,16,4,0,12.33
0.96,22.65,41,8.93,0.0,1031,21,4,0,0.77
8.99,26.4,44,4.6,0.0,1008,20,0,0,8.99
136.88,24.23,29,0.91,0.0,1027,10,2,0,136.88
7.56,28.01,10,7.11,0.0,1010,0,0,0,6.05
1.27,21.64,37,10.74,0.0,1032,18,5,1,1.01
3.34,24.71,42,4.66,0.0,1003,11,1,0,3.34
137.14,23.14,45,3.22,1.8,1026,16,5,1,96.0
7.12,21.88,10,0.0,0.0,1022,22,2,0,7.12
2.54,21.67,10,5.36,0.0,1015,5,3,0,2.04
11.24,27.43,34,0.0,9.68,1007,8,5,1,7.87
121.01,18.91,52,4.66,0.0,1020,12,0,0,121.01
15.21,27.82,10,5.95,8.78,1014,9,5,1,8.52
9.63,23.91,35,4.15,0.0,1029,16,6,1,9.63
11.38,22.27,47,2.2,0.0,1031,21,3,0,11.38
156.29,17.81,32,3.15,0.0,1020,21,4,0,156.29
13.13,26.5,10,5.6,0.0,1007,8,5,1,10.5
4.72,20.57,41,10.51,0.0,1013,15,5,1,3.77
8.54,25.44,65,4.64,0.0,1017,5,1,0,8.54
111.08,21.93,45,6.88,3.25,1016,6,5,1,62.2
15.42,25.77,37,0.43,0.0,1022,11,2,0,15.42
2.59,22.89,40,7.29,9.67,1019,16,6,1,1.45
9.0,26.52,59,4.05,0.0,1027,9,2,0,9.0
141.13,18.55,44,4.44,0.0,1014,3,5,1,141.13
9.4,27.65,12,4.54,0.0,1015,1,4,0,9.4
1.04,25.05,29,4.12,0.0,1015,16,1,0,1.04
9.36,22.82,40,6.39,0.0,1004,16,5,1,7.49
144.74,18.68,59,2.47,0.0,1020,5,4,0,144.74
15.06,27.59,10,2.61,0.0,1024,8,2,0,15.06
4.6,23.32,44,4.57,0.0,1030,14,0,0,4.6
6.89,25.9,35,5.9,0.0,1006,19,6,1,5.52
131.65,19.37,44,3.91,0.0,1021,10,1,0,131.65
12.82,20.71,13,7.21,0.0,1014,23,2,0,10.25
3.93,15.73,25,9.51,0.0,1017,21,1,0,3.14
4.86,25.75,59,5.6,11.75,1010,16,5,1,2.72
111.86,19.18,33,1.94,0.0,1018,14,5,1,111.86
11.89,23.15,33,5.74,0.0,1034,7,5,1,9.51
7.95,22.25,28,9.12,0.0,1016,7,3,0,6.36
6.62,30.57,40,4.11,0.0,1025,21,0,0,6.62
148.19,23.82,22,1.58,0.0,998,10,5,1,148.19
7.03,18.2,28,3.09,9.15,1023,20,0,0,4.92
3.35,17.82,31,7.05,10.76,1024,15,6,1,1.88
8.96,22.98,32,4.8,0.0,1002,19,2,0,8.96
155.04,24.13,61,0.0,0.0,1007,4,4,0,155.04
13.01,23.98,27,5.51,0.0,1032,13,1,0,10.41
2.75,16.78,17,6.24,0.0,1021,22,5,1,2.2
11.1,21.36,50,5.64,0.0,1024,8,6,1,8.88
135.49,19.68,30,2.85,0.0,1016,10,4,0,135.49
6.61,23.45,43,2.31,0.0,1005,1,3,0,6.61
4.26,24.86,16,8.7,0.0,1011,20,1,0,3.41
7.21,22.43,32,2.68,0.0,1024,6,0,0,7.21
146.06,17.55,57,6.43,0.0,1004,0,3,0,116.85
6.71,25.99,13,2.5,2.66,1034,3,6,1,4.7
0.78,22.26,10,8.41,0.0,1006,11,6,1,0.63
11.7,29.97,30,4.62,0.0,1026,9,5,1,11.7
152.17,20.42,27,5.78,7.44,1022,10,2,0,85.22
12.87,24.06,25,6.04,0.0,1020,19,1,0,10.3
8.8,17.18,35,4.76,0.0,1027,9,5,1,8.8
9.9,28.91,47,4.36,0.0,1026,0,6,1,9.9
144.37,21.71,48,5.73,0.0,1010,6,5,1,115.49
8.59,26.65,21,4.9,0.0,1017,14,2,0,8.59
3.48,17.25,10,10.38,0.0,1021,18,2,0,2.78
7.07,24.09,30,0.74,0.0,1013,12,5,1,7.07
120.68,15.54,41,1.19,8.62,1006,15,0,0,84.48
10.63,20.59,27,0.03,7.23,1011,3,3,0,7.44
6.49,24.22,46,3.87,0.0,1008,14,3,0,6.49
12.25,29.31,49,1.35,0.0,1016,13,2,0,12.25
150.94,16.69,24,2.58,0.0,1011,4,4,0,150.94
6.32,23.88,10,5.16,0.0,1035,11,5,1,5.05
2.67,23.87,24,3.47,0.0,1008,22,3,0,2.67
5.84,27.87,58,3.73,0.0,1023,7,5,1,5.84
113.59,22.25,22,1.09,8.89,1021,13,1,0,79.51
12.07,18.12,23,0.82,6.85,1025,21,5,1,8.45
4.9,16.28,38,4.64,0.0,1015,18,0,0,4.9
9.97,27.78,60,4.07,0.0,1016,9,6,1,9.97
133.51,19.65,61,6.77,0.0,1014,0,2,0,106.81
9.99,23.58,39,4.45,0.0,1020,20,2,0,9.99
3.95,20.7,21,5.31,0.0,1005,8,0,0,3.16
6.43,29.28,32,2.12,0.0,1023,8,3,0,6.43
127.06,16.82,43,5.64,1.11,1004,3,0,0,71.16
5.91,26.95,43,4.49,4.35,1024,13,6,1,4.13
1.47,18.2,20,5.55,0.0,1014,22,2,0,1.18
6.05,28.96,50,0.48,9.52,1006,16,4,0,4.23
153.75,22.65,42,2.31,0.0,1025,19,4,0,153.75
14.38,24.61,38,2.66,2.79,1005,22,4,0,10.06
9.38,22.2,45,7.84,4.75,1015,13,0,0,5.25
10.28,23.4,41,4.75,0.0,1021,10,0,0,10.28
118.36,23.62,60,3.46,0.0,1027,15,1,0,118.36
15.18,23.77,10,7.03,2.45,1005,3,6,1,8.5
7.83,24.37,15,5.49,9.95,1016,14,4,0,4.39
3.51,27.38,55,4.72,0.0,1030,14,1,0,3.51
149.59,21.38,28,1.83,0.0,1002,2,5,1,149.59
11.94,22.35,36,6.3,0.0,1032,10,0,0,9.55
7.98,17.04,13,8.9,0.0,1029,3,3,0,6.38
9.45,27.12,59,5.27,0.0,1006,3,3,0,7.56
99.59,24.18,37,1.48,0.0,997,18,2,0,99.59
8.12,24.0,20,3.09,5.84,1035,13,1,0,5.68
8.88,24.54,33,5.46,0.0,1010,0,6,1,7.1
4.19,27.86,65,4.44,0.0,1017,16,5,1,4.19
122.1,18.92,32,6.52,1.37,1021,22,4,0,68.38
8.42,26.46,42,2.97,0.0,1006,16,1,0,8.42
6.28,18.95,25,6.51,0.0,1020,4,2,0,5.03
11.98,25.51,68,5.64,0.83,1013,8,6,1,6.71
133.29,15.61,35,3.49,7.88,1006,5,4,0,93.3
13.26,26.29,43,4.06,0.0,1018,18,5,1,13.26
6.87,20.72,20,8.95,0.0,1004,18,5,1,5.49
10.07,21.06,63,6.35,0.0,1019,10,2,0,8.05
125.96,18.36,21,6.38,0.0,1019,5,6,1,100.77
10.69,27.33,14,3.09,0.0,1029,20,0,0,10.69
3.68,16.69,39,5.33,0.0,1016,10,6,1,2.94
7.39,27.62,61,0.42,0.0,1020,21,2,0,7.39
158.3,18.19,37,0.17,0.0,1000,21,4,0,158.3
8.38,20.7,35,1.78,0.0,1013,20,5,1,8.38
3.65,18.44,36,3.41,0.0,1005,19,1,0,3.65
5.88,23.65,64,6.79,0.0,1020,13,1,0,4.71
158.16,22.26,21,2.17,0.0,1005,7,5,1,158.16
13.54,26.44,10,0.59,0.0,1016,15,2,0,13.54
3.37,16.38,27,5.68,0.0,1011,6,2,0,2.7
5.66,23.94,33,4.25,0.0,1021,17,5,1,5.66
136.7,18.37,43,0.21,0.0,1022,10,4,0,136.7
8.5,20.39,10,5.88,0.0,1029,11,6,1,6.8
10.46,24.57,13,8.34,0.0,1008,5,4,0,8.37
9.41,25.82,64,2.64,0.0,1011,18,2,0,9.41
147.65,25.26,57,1.62,0.0,1003,7,4,0,147.65
14.32,22.17,22,5.66,4.97,1026,16,1,0,8.02
3.14,20.45,38,8.34,0.0,1026,14,3,0,2.51
10.27,24.19,55,0.0,0.0,1003,19,4,0,10.27
158.28,15.8,25,2.96,0.0,1026,17,3,0,158.28
15.16,22.16,40,6.77,0.0,1030,4,5,1,12.13
1.56,25.57,14,6.14,0.0,1022,23,3,0,1.25
3.57,26.58,32,1.5,0.0,1023,11,2,0,3.57
108.11,16.26,32,0.06,0.0,998,16,1,0,108.11
7.51,21.57,43,3.98,0.0,1035,20,6,1,7.51
8.75,19.8,10,3.08,9.27,1029,5,0,0,6.13
3.89,28.61,61,6.66,0.0,1007,4,6,1,3.12
100.4,16.4,26,1.46,0.0,999,16,5,1,100.4
13.79,19.03,32,0.0,0.0,1010,0,4,0,13.79
1.07,22.22,34,4.53,0.0,1013,5,1,0,1.07
6.31,27.78,29,2.98,0.0,1002,4,3,0,6.31
109.47,17.34,47,2.48,0.0,998,14,4,0,109.47
9.7,19.94,10,4.02,0.0,1014,7,6,1,9.7
7.06,17.28,44,7.21,0.0,1024,0,1,0,5.65
7.4,25.0,44,1.78,0.0,1005,15,1,0,7.4
117.66,23.75,48,5.94,1.36,1024,8,6,1,65.89
7.72,22.54,12,2.29,0.0,1011,18,1,0,7.72
0.93,25.47,12,6.76,2.98,1018,7,6,1,0.52
7.67,26.0,41,5.02,1.51,1031,0,3,0,4.29
109.39,19.21,57,4.2,0.0,1014,15,4,0,109.39
5.78,26.5,17,0.21,0.0,1017,19,3,0,5.78
4.38,18.01,24,7.02,0.0,1011,11,1,0,3.51
11.17,27.84,31,2.24,10.52,1012,0,3,0,7.82
144.75,19.8,45,6.74,0.0,999,5,1,0,115.8
13.12,19.6,10,7.23,0.0,1030,5,1,0,10.5
7.04,24.2,11,10.85,0.0,1012,0,4,0,5.63
4.32,26.61,60,0.17,0.0,1018,6,4,0,4.32
132.77,23.74,28,2.51,0.0,1001,16,4,0,132.77
5.93,22.2,29,0.89,0.0,1008,8,1,0,5.93
10.35,16.72,28,3.48,0.0,1018,9,5,1,10.35
8.36,25.95,43,5.01,0.0,1023,16,1,0,6.68
112.51,15.6,21,6.88,0.0,1003,0,1,0,90.01
6.0,21.83,38,1.46,0.0,1017,15,2,0,6.0
5.48,17.07,14,8.03,0.0,1030,7,2,0,4.38
3.83,23.83,54,0.4,0.0,1022,3,3,0,3.83
131.33,23.48,37,6.32,3.58,1017,1,6,1,73.55
9.78,20.93,38,2.79,0.0,1017,15,0,0,9.78
7.72,18.83,10,10.38,0.0,1015,8,2,0,6.17
7.83,29.9,55,1.53,0.0,1008,10,6,1,7.83
120.5,20.06,43,3.86,10.81,997,10,5,1,84.35
10.26,22.16,16,0.31,0.0,1033,0,0,0,10.26
2.45,17.72,38,10.71,0.0,1015,14,5,1,1.96
12.31,29.71,55,0.0,0.0,1025,1,0,0,12.31
118.36,17.21,31,5.63,0.0,1016,10,3,0,94.69
7.61,18.5,11,7.33,0.0,1011,11,1,0,6.09
2.92,15.9,13,6.91,0.0,1022,3,1,0,2.33
3.71,29.82,57,0.1,0.0,1022,15,2,0,3.71
130.65,22.59,27,1.44,0.0,1019,21,0,0,130.65
6.84,27.16,31,5.2,0.0,1007,10,2,0,5.47
5.28,23.7,10,3.44,0.0,1012,23,5,1,5.28
7.34,26.71,45,2.97,4.67,1011,7,0,0,5.14
115.64,23.39,50,7.38,0.0,998,6,0,0,92.51
14.88,25.22,10,4.06,0.0,1028,18,0,0,14.88
3.07,23.03,36,8.44,0.0,1006,22,0,0,2.45
8.55,29.28,35,3.74,0.0,1007,11,3,0,8.55
126.92,21.19,32,6.88,0.0,1027,23,1,0,101.54
14.6,18.7,18,5.88,0.0,1032,9,6,1,11.68
6.19,21.29,11,3.68,0.0,1003,11,5,1,6.19
10.83,25.87,44,6.32,0.0,1022,15,2,0,8.66
129.36,23.22,24,6.05,0.0,1021,2,3,0,103.49
7.77,19.53,20,6.71,6.79,1027,15,3,0,4.35
4.46,20.86,10,7.5,2.99,1022,5,6,1,2.5
5.11,24.74,46,6.33,10.24,1014,14,4,0,2.86
112.81,16.01,26,0.03,10.49,1015,0,5,1,78.96
7.05,18.8,34,4.54,0.0,1019,11,5,1,7.05
4.96,16.33,10,3.74,0.0,1013,14,5,1,4.96
8.38,23.05,52,3.57,11.33,1029,16,3,0,5.87
99.49,17.74,59,5.73,0.0,1011,11,1,0,79.59
8.38,27.55,14,0.6,0.0,1007,0,4,0,8.38
9.19,17.11,10,3.66,6.56,1031,2,4,0,6.43
4.05,26.3,37,6.84,0.0,1014,0,0,0,3.24
100.45,21.24,41,3.69,0.0,1009,2,1,0,100.45
10.83,26.06,10,4.26,0.0,1007,1,3,0,10.83
4.1,25.3,27,7.97,0.0,1033,13,4,0,3.28
10.87,22.61,56,0.36,3.56,1024,15,1,0,7.61
111.14,15.52,22,0.15,0.0,1003,13,2,0,111.14
10.0,25.26,33,6.52,0.0,1020,7,5,1,8.0
3.34,16.61,20,3.46,0.0,1014,7,1,0,3.34
12.05,26.6,43,0.7,0.0,1004,4,0,0,12.05
126.33,17.03,53,0.45,0.0,1002,2,0,0,126.33
6.5,21.88,20,6.33,0.0,1012,9,5,1,5.2
10.0,23.48,10,7.57,10.41,1015,21,5,1,5.6
6.33,25.14,33,6.02,0.0,1030,14,5,1,5.06
132.96,15.97,45,0.3,3.71,1008,0,2,0,93.07
7.3,21.12,10,4.87,0.0,1034,14,4,0,7.3
3.2,22.63,30,10.1,0.0,1006,7,3,0,2.56
12.63,26.51,48,3.01,0.0,1030,11,2,0,12.63
124.7,21.37,33,4.14,0.0,1027,14,6,1,124.7
6.29,25.33,10,4.0,0.0,1026,16,4,0,6.29
0.67,19.83,32,6.84,6.91,1013,10,5,1,0.37
7.18,22.46,49,0.5,0.0,1025,18,1,0,7.18
115.8,17.61,54,5.9,0.0,1003,3,3,0,92.64
14.91,23.02,35,0.0,0.0,1021,6,6,1,14.91
2.33,15.78,44,6.34,0.0,1016,11,4,0,1.86
9.38,29.93,68,1.28,0.0,1022,17,3,0,9.38
135.51,24.87,29,1.93,0.0,1000,5,0,0,135.51
11.84,20.74,25,2.74,0.0,1014,8,2,0,11.84
9.28,23.52,46,10.35,0.0,1003,12,5,1,7.42
4.32,23.5,32,6.35,6.36,1018,5,1,0,2.42
102.65,22.2,58,0.79,0.0,1027,23,3,0,102.65
15.56,23.74,37,4.69,0.0,1026,5,0,0,15.56
8.23,21.17,22,9.85,0.0,1028,17,6,1,6.58
7.69,21.41,55,5.41,6.45,1015,10,0,0,4.31
156.94,20.54,32,5.04,0.0,1025,18,2,0,125.55
8.38,26.36,10,0.93,0.0,1024,23,6,1,8.38
2.26,18.24,42,5.21,9.38,1024,16,0,0,1.26
8.28,26.07,30,2.66,1.67,1002,17,4,0,5.8
145.26,21.17,45,4.66,0.0,1016,9,5,1,145.26
6.76,21.73,25,4.05,0.0,1023,12,2,0,6.76
8.34,21.14,10,4.97,0.0,1024,6,5,1,8.34
12.12,24.17,36,5.4,0.0,1007,11,6,1,9.7
111.6,16.42,43,0.0,0.0,1020,21,3,0,111.6
11.99,20.61,31,3.65,0.0,1031,4,6,1,11.99
6.39,25.56,10,3.38,0.0,1014,8,4,0,6.39
9.02,23.01,51,2.22,0.0,1023,3,3,0,9.02
114.88,24.32,33,3.43,0.0,1007,1,4,0,114.88
8.54,25.55,37,0.06,0.0,1023,3,5,1,8.54
3.96,16.32,42,10.36,0.0,1010,23,1,0,3.17
4.51,25.61,66,0.97,0.0,1026,4,6,1,4.51
105.57,21.01,57,5.06,5.57,1026,9,3,0,59.12
9.85,20.96,12,6.67,0.0,1032,1,0,0,7.88
2.02,22.24,21,10.6,0.0,1030,4,3,0,1.62
9.76,26.32,51,0.0,0.0,1022,13,6,1,9.76
130.7,17.95,50,4.87,0.0,1007,6,3,0,130.7
12.84,26.08,10,6.47,0.0,1035,22,6,1,10.27
1.27,20.06,36,5.22,0.0,1008,20,5,1,1.02
11.85,23.82,53,1.41,0.0,1021,18,3,0,11.85
106.07,21.55,47,2.74,0.0,997,14,1,0,106.07
14.8,27.04,23,3.56,0.0,1026,20,5,1,14.8
9.93,19.32,10,9.08,10.86,1010,7,4,0,5.56
5.47,21.77,36,6.76,0.0,1003,2,0,0,4.37
125.02,23.4,60,1.56,0.0,1002,9,3,0,125.02
15.07,24.29,25,2.96,0.0,1027,20,0,0,15.07
7.95,16.96,30,5.77,2.88,1021,19,3,0,4.45
3.98,21.85,46,0.75,0.0,1014,10,1,0,3.98
145.76,20.92,42,5.43,0.0,1007,11,0,0,116.61
8.76,27.3,26,6.32,0.0,1008,19,2,0,7.01
7.92,24.95,31,4.01,0.0,1021,6,5,1,7.92
5.03,24.73,42,0.36,0.0,1022,0,0,0,5.03
144.16,19.51,61,0.8,5.72,1004,5,6,1,100.91
12.6,20.41,24,2.52,0.0,1011,20,6,1,12.6
3.92,25.46,14,7.75,0.0,1026,15,5,1,3.13
12.93,26.42,57,3.64,0.0,1022,20,5,1,12.93
123.11,20.01,41,0.23,0.0,1011,13,1,0,123.11
7.5,27.08,38,1.89,0.0,1011,20,4,0,7.5
3.86,25.52,25,6.1,0.0,1008,0,4,0,3.09
13.07,23.43,47,4.38,0.0,1015,23,6,1,13.07
152.39,15.44,59,5.09,0.0,1010,8,5,1,121.91
7.69,19.67,10,6.09,0.0,1016,12,1,0,6.15
2.54,16.38,29,4.45,0.0,1032,11,4,0,2.54
10.79,30.04,40,3.94,0.0,1011,23,5,1,10.79
142.56,16.45,51,1.77,0.0,1015,3,5,1,142.56
9.22,21.63,34,7.08,0.0,1007,1,1,0,7.38
0.77,19.33,23,6.43,0.0,1021,8,6,1,0.61
4.75,22.76,57,0.09,0.0,1005,9,4,0,4.75
128.45,24.49,27,7.24,0.0,1003,17,3,0,102.76
9.67,23.5,12,5.0,8.04,1014,1,0,0,6.77
5.95,18.29,30,6.15,0.0,1026,11,1,0,4.76
6.19,23.27,43,6.79,0.0,1015,13,5,1,4.95
119.38,17.43,59,1.78,0.0,1007,20,5,1,119.38
6.31,23.86,22,4.95,5.6,1016,18,5,1,4.41
2.86,22.15,14,6.16,0.0,1024,20,4,0,2.29
13.17,26.41,54,4.95,0.0,1021,18,0,0,13.17
116.89,23.45,38,7.36,0.0,1020,19,2,0,93.51
9.28,19.19,36,7.13,0.0,1027,11,4,0,7.42
8.42,15.87,34,4.08,0.0,1032,11,0,0,8.42
12.63,23.92,42,4.49,0.0,1001,20,6,1,12.63
141.93,21.9,57,4.82,0.0,1021,6,2,0,141.93
12.6,22.13,16,0.26,0.0,1022,6,3,0,12.6
2.15,21.94,35,5.19,9.16,1020,0,2,0,1.21
11.41,23.35,40,6.61,0.0,1005,15,5,1,9.13
137.47,15.7,25,2.94,0.0,1000,17,4,0,137.47
15.26,20.74,10,0.78,0.0,1024,23,5,1,15.26
7.69,21.34,42,4.98,0.0,1003,16,5,1,7.69
8.89,22.27,50,0.0,0.0,1030,18,1,0,8.89
158.0,17.54,27,2.1,0.0,1012,12,6,1,158.0
6.67,21.36,41,5.07,0.0,1005,3,2,0,5.33
5.63,16.78,22,9.47,0.0,1012,18,5,1,4.5
4.56,30.84,42,4.97,0.0,1020,6,0,0,4.56
148.65,18.01,35,0.48,10.21,1027,7,2,0,104.06
10.01,24.22,10,1.67,0.0,1032,11,1,0,10.01
1.0,25.62,14,4.42,0.0,1014,17,2,0,1.0
3.31,30.93,37,5.82,0.0,1028,12,2,0,2.65
116.68,24.87,47,3.07,0.0,1020,15,6,1,116.68
12.92,25.07,41,0.0,0.0,1021,9,4,0,12.92
7.23,25.15,40,5.08,0.0,1025,17,0,0,5.78
7.29,22.62,55,2.94,0.0,1003,6,1,0,7.29
109.91,19.26,48,2.51,0.0,1019,0,0,0,109.91
12.49,18.33,34,1.46,10.33,1025,3,4,0,8.74
5.85,18.28,41,3.59,0.0,1004,2,2,0,5.85
4.44,29.98,68,1.54,0.0,1003,13,5,1,4.44
151.69,22.4,59,6.55,4.27,1009,15,0,0,84.95
10.11,18.06,10,6.17,0.0,1027,13,1,0,8.09
6.65,22.16,30,9.08,0.0,1032,6,2,0,5.32
6.04,26.75,34,0.0,4.19,1001,7,5,1,4.23
100.89,16.83,21,3.47,4.26,1006,15,3,0,70.62
10.3,23.03,42,7.32,0.0,1017,21,4,0,8.24
10.0,18.58,10,6.44,0.0,1027,15,6,1,8.0
9.76,29.86,51,4.8,0.0,1030,12,6,1,9.76
144.93,17.86,34,6.01,0.0,1020,15,4,0,115.95
6.13,27.53,10,1.91,10.81,1015,10,1,0,4.29
6.13,18.15,33,10.64,0.0,1021,0,5,1,4.9
8.28,22.01,41,6.34,0.0,1019,15,6,1,6.63
108.41,18.57,42,2.0,0.0,1003,23,6,1,108.41
11.56,27.27,27,6.19,0.0,1008,22,6,1,9.25
6.72,23.54,19,3.3,4.23,1021,15,2,0,4.7
12.67,26.85,40,0.0,11.06,1017,11,6,1,8.87
138.21,20.55,55,1.49,2.98,1018,8,5,1,96.75
7.98,23.33,23,1.79,0.0,1018,20,3,0,7.98
8.29,23.93,28,6.83,0.0,1005,11,3,0,6.63
5.22,28.24,41,4.38,0.0,1027,2,6,1,5.22
151.05,17.36,60,3.47,10.08,1026,3,0,0,105.73
11.25,19.8,31,0.48,4.79,1020,3,0,0,7.87
4.43,16.69,35,7.28,11.23,1030,13,5,1,2.48
10.45,23.43,31,0.0,0.0,1011,10,0,0,10.45
111.47,20.68,53,1.22,2.29,1025,22,3,0,78.03
5.92,18.98,18,2.04,0.0,1006,18,0,0,5.92
2.48,20.45,21,8.22,0.0,1016,4,5,1,1.99
11.14,29.19,47,0.0,0.0,1015,3,6,1,11.14
106.85,25.16,42,0.61,1.94,1027,0,6,1,74.8
8.13,21.97,28,0.87,6.31,1012,11,6,1,5.69
9.8,17.61,43,4.07,10.31,1025,23,0,0,6.86
7.71,28.0,38,6.17,0.0,1031,23,6,1,6.16
151.91,17.09,51,2.61,0.0,1002,19,0,0,151.91
15.45,21.78,17,2.52,0.0,1013,23,1,0,15.45
3.53,19.0,31,9.0,0.0,1018,6,5,1,2.83
4.65,24.14,36,2.23,0.0,1025,14,4,0,4.65
129.32,22.22,33,3.26,0.0,1017,12,1,0,129.32
8.0,26.07,43,1.29,0.0,1019,19,6,1,8.0
9.04,18.85,37,6.94,0.0,1026,1,6,1,7.23
6.21,30.92,60,0.26,0.0,1021,21,5,1,6.21
100.56,17.26,43,0.53,0.0,1025,9,6,1,100.56
6.65,22.96,20,4.3,0.0,1025,19,6,1,6.65
6.81,19.57,37,4.95,0.0,1030,15,5,1,6.81
11.71,28.67,35,3.13,0.0,1006,4,1,0,11.71
129.35,23.1,21,5.32,0.0,1011,23,6,1,103.48
14.16,26.94,32,2.17,6.02,1026,12,2,0,9.91
8.18,21.14,11,8.88,0.0,1027,15,0,0,6.55
5.56,30.85,56,3.08,11.03,1005,17,2,0,3.9
124.69,24.88,24,0.0,0.0,1001,10,1,0,124.69
15.42,19.67,30,6.72,10.78,1007,9,5,1,8.63
4.9,17.79,28,4.16,0.0,1011,18,2,0,4.9
4.59,22.04,44,5.22,0.0,1020,21,5,1,3.67
101.12,18.03,22,5.98,0.0,1017,1,0,0,80.9
9.11,22.98,43,0.78,0.0,1012,7,2,0,9.11
3.12,16.58,26,10.79,0.0,1009,14,0,0,2.5
10.14,23.25,42,4.66,1.99,1005,20,5,1,7.1
158.04,21.75,29,1.69,0.0,1026,18,5,1,158.04
7.55,18.86,29,6.86,0.0,1030,6,2,0,6.04
7.93,18.79,17,4.9,0.0,1021,12,6,1,7.93
6.96,27.72,58,4.09,0.0,1014,16,6,1,6.96
136.84,24.03,42,2.6,9.76,999,10,3,0,95.79
6.23,25.57,34,0.41,0.0,1022,15,6,1,6.23
8.08,23.12,43,5.2,0.0,1024,9,1,0,6.46
7.87,29.78,55,0.61,0.0,1005,15,0,0,7.87
123.37,22.26,21,7.03,0.0,1003,20,3,0,98.69
15.51,21.18,35,7.22,0.0,1031,23,3,0,12.41
3.01,24.23,29,8.11,0.0,1023,7,0,0,2.41
11.49,28.75,50,3.37,6.93,1011,21,0,0,8.05
125.07,22.14,26,1.87,0.0,1008,1,5,1,125.07
9.96,22.06,10,5.14,0.0,1034,21,3,0,7.97
2.42,23.24,34,6.36,0.0,1004,20,6,1,1.94
11.18,30.78,66,3.73,0.0,1022,19,2,0,11.18
127.47,19.54,61,5.52,0.0,1005,23,4,0,101.98
8.35,27.72,10,6.99,0.0,1018,17,1,0,6.68
1.65,15.9,11,8.97,3.52,1003,9,3,0,0.93
3.57,25.53,63,2.79,0.0,1013,7,3,0,3.57
106.46,24.98,60,1.34,0.0,998,12,3,0,106.46
11.76,27.14,16,3.82,0.0,1024,12,2,0,11.76
2.92,22.72,15,8.12,0.0,1022,19,5,1,2.34
4.0,21.64,51,5.09,2.1,1023,16,1,0,2.24
157.8,20.03,30,7.12,7.51,1017,21,5,1,88.37
6.54,26.78,35,4.49,0.0,1006,6,5,1,6.54
4.06,18.78,24,7.2,0.0,1032,3,6,1,3.25
6.53,26.1,38,3.11,0.0,1020,20,3,0,6.53
154.29,16.0,38,2.39,1.98,1006,2,1,0,108.01
8.76,23.05,37,1.78,0.0,1014,2,5,1,8.76
1.79,25.14,46,9.92,4.25,1026,18,0,0,1.0
7.64,23.82,46,0.02,0.0,1015,18,0,0,7.64
104.71,21.05,35,2.27,0.0,1026,0,2,0,104.71
15.46,19.85,10,5.97,0.0,1027,21,4,0,12.37
1.05,17.09,44,6.36,0.0,1003,23,1,0,0.84
7.06,23.84,38,1.3,7.5,1022,14,4,0,4.94
157.63,22.39,52,1.44,0.0,1000,20,3,0,157.63
13.23,26.35,31,6.88,0.0,1010,13,3,0,10.59
1.0,19.4,44,3.41,0.0,1017,18,4,0,1.0
12.28,27.46,52,3.99,0.0,1010,12,6,1,12.28
141.97,15.79,59,3.73,0.0,1018,18,1,0,141.97
7.78,26.47,19,2.06,0.0,1005,10,0,0,7.78
6.73,16.03,46,7.14,8.82,1018,7,3,0,3.77
11.56,22.25,63,1.96,0.0,1005,4,5,1,11.56
114.04,17.06,29,0.19,0.0,1000,20,0,0,114.04
12.07,27.49,10,4.11,5.43,1012,22,1,0,8.45
10.35,21.33,11,8.52,5.4,1020,20,4,0,5.8
5.09,25.21,41,2.27,0.0,1002,6,4,0,5.09
